,NC1,NC2,NC3,PUS71,PUS72,PUS73
TSEN2,8.25250807924521,8.31096340040271,8.22559286331684,7.95917040429283,7.96524864990786,7.88514827568085
MKRN2,9.20613027706696,9.18554823026258,9.19344438189222,9.06054970279129,9.03352203002486,8.9836603872044
RAF1,10.5273990835472,10.563071645959,10.5638592758892,10.5828776461864,10.5396197929382,10.5438223953902
CAND2,7.83887604832717,7.8811033962786,7.8324643289397,8.15144150551935,8.23733282104088,8.21671045664728
RPL32,12.3553034247169,12.3620594521086,12.41451587419,12.4514414855507,12.4204443329886,12.3933645938807
IQSEC1,9.77749633317994,9.78976213020739,9.82980268102893,9.59130785822892,9.56668650924536,9.57530689881796
NUP210,11.0445451541659,11.1509922350012,11.1412929201537,11.1098314900527,11.142539444211,11.0717388398323
HDAC11,6.30275415977895,6.32728082253072,6.30219160217559,6.40720472113546,6.42230210585148,6.33944649652657
CHCHD4,8.6324151002946,8.51676046250888,8.57728122968009,8.20365174293813,8.2319129653507,8.16436048050382
TMEM43,10.2358922333864,10.2645417476009,10.2137362812086,10.0799874910252,10.0956129965053,10.0952412881627
XPC,10.2735526268346,10.3074893421615,10.2785592074324,10.4192239756767,10.4385474943838,10.4088614236538
LSM3,8.25623243345332,8.23147144800979,8.17065321669804,8.50650884788488,8.52112383168622,8.52486984918623
SLC6A6,8.10465603220198,8.17725394479281,8.25745204552838,8.64468960140112,8.55159196512916,8.67373427885582
CCDC174,8.97662250990276,8.97181764406534,9.06076314768396,8.7891632949444,8.79574113513986,8.700736392524
FGD5-AS1,10.7773986096184,10.8189277704228,10.7863219987216,10.7966921073179,10.8207421406326,10.8307296268087
NR2C2,10.7354166211382,10.7574441950513,10.753173613779,10.6842586855386,10.7298532530433,10.748104375185
MRPS25,10.4074698703112,10.4168072679908,10.4219920987614,10.3693035401985,10.3540012175904,10.3591458486194
RBSN,9.48668410651809,9.46306913865114,9.48835440188832,9.21946748413472,9.23183700545629,9.24120137401388
CAPN7,9.86532380412844,9.88468031703818,9.90888788172033,9.67722116705216,9.71590995647965,9.76071397737464
SH3BP5-AS1,7.42216855724936,7.46965563053498,7.37094676321703,7.31965218463497,7.28544341041426,7.36812759313753
METTL6,8.77402614395754,8.82847144082581,8.85961251811419,8.50086281650113,8.54977661383728,8.51448288436013
EAF1,9.90948357729034,9.85824282742964,9.88684634709757,9.90625099055661,9.88764538687072,9.87695560113761
HACL1,8.01657273420379,7.98143269088073,7.97517013244717,8.07167584828681,7.99338099715176,8.0302260557903
ANKRD28,10.1068917165301,10.0269827558504,10.1039892655363,9.91214137698983,9.94622583845324,9.96741856566866
MIR563,2.23649949432144,2.21846790695531,2.2066255782551,2.18353078680499,2.2902522011462,2.20512040592374
DPH3,8.86172096249703,8.89728863568057,8.89946014356977,8.51362748465075,8.50191845855327,8.54598674640591
OXNAD1,8.57211046972883,8.6355407951417,8.65488095215225,8.34495290018368,8.30642913261961,8.37536604945719
TBC1D5,11.1375447210344,11.2081989129279,11.2110645208144,11.3390224994921,11.3801014787112,11.3398305972289
SATB1,10.2914874739569,10.3459707436273,10.3358953935481,10.461306890948,10.4887571797689,10.4906880557576
SATB1-AS1,5.66112323562912,5.67878391074185,5.6706880657965,5.73627743792408,5.82887376027672,5.90199496612048
RAB5A,10.1618011328715,10.0912885685849,10.0980067353979,9.8763141569006,9.9034927732368,9.90235665950339
KAT2B,7.01289853098684,7.04528852021908,6.93001740788789,7.34464543168247,7.43900020174136,7.4258016727361
SGO1,7.36196789415591,7.32157405863792,7.32665118725174,7.66110911596759,7.66186227689168,7.71259277177218
UBE2E2,9.21423288861156,9.2330117768915,9.1732181205176,9.38370431138774,9.38743274786719,9.38081652335175
UBE2E1,10.2142401932968,10.1147778299116,10.1888895018317,10.054603867113,10.0572502565883,10.0151573669868
NKIRAS1,7.92936919680479,7.96604174498382,7.91280536506074,7.87049471356004,7.8723602790308,7.91427257961622
RPL15,13.2870352818386,13.2745898359548,13.301643292009,13.4941835488175,13.4624340473118,13.4731921123629
NR1D2,8.15206819460836,8.17076731221307,8.11082188968847,7.68908277681517,7.67527504567353,7.80404277928174
RARB,7.05816661385292,7.09399662078032,6.97749506236768,7.42136743813435,7.35876532343948,7.28479080125906
TOP2B,12.2878598906001,12.316512959798,12.2837739936998,12.2400661875818,12.2195054977591,12.2525975165026
NGLY1,9.13168328805086,9.14733059522466,9.11485082547922,9.18875887225665,9.21474506973977,9.1481413341423
OXSM,7.41414937963469,7.37426415983105,7.40467836591877,7.35065735092771,7.36766890337189,7.29878422145484
SLC4A7,10.5394687686821,10.5127453275347,10.5292375456107,10.5654654701514,10.5250158334726,10.5759200265099
EOMES,7.07413264059314,7.14170400518279,7.09175781757937,6.92786081055557,7.04023287675802,6.99966460048481
CMC1,8.3281942554183,8.26509442294232,8.33530236521611,8.25163060648916,8.23083954130239,8.26512377086809
AZI2,9.64100878451529,9.69037596649651,9.65142262471666,9.78693880747258,9.80886804159849,9.77952943142258
ZCWPW2,6.16511405291565,6.27735451761619,6.13118467265644,6.27038471815173,6.20154671096529,6.25173820984084
LINC00693,8.25573820365773,8.23101519475303,8.29299937904279,8.17548128642816,8.21234203884164,8.25535323966993
RBMS3-AS3,6.68950258376426,6.59023045687406,6.66508405377572,6.89684254113219,6.97769462578994,6.98113600798448
RBMS3,11.2224331625251,11.241120925414,11.197945895414,11.411790798284,11.4156774480197,11.4613846417906
TGFBR2,7.67014864069349,7.7058632562998,7.75185727310888,7.93212127971983,7.9762854560981,7.95520743665858
STT3B,11.6813488417609,11.6814615476258,11.6525450645144,11.7249007349831,11.742605944518,11.7569381780993
GPD1L,8.58046118916855,8.53213905175897,8.49100520830131,8.09179883843827,8.11629211631321,8.14782076260536
CMTM8,7.20846174151824,7.19932681212129,7.21139855014936,7.12788587722145,7.12423851100346,7.24757801844844
CMTM7,8.08942350725179,8.11591534071414,8.07568605954635,7.96026001569831,7.90481260427835,7.96725000921695
CMTM6,10.0570974839327,10.0685776703456,10.0426892689624,10.0666934442429,10.0674264603701,10.0488757269417
DYNC1LI1,9.99113073449225,9.8871620394208,9.95516129386218,9.50132460074234,9.51986119218685,9.47365400389609
CNOT10,10.0057421163633,9.98191014926621,9.98957741040594,9.77517641258787,9.74497121020393,9.76743648319253
TRIM71,10.9503227794291,10.990277167076,10.9732348770774,10.9587678864433,10.9591546698594,10.9800697735138
GLB1,9.89295814479009,9.89069896600739,9.87497490593355,10.0549606228161,10.0859320546277,10.0381734706216
TMPPE,6.57689917191278,6.6816173340133,6.65682748182188,6.60294430651858,6.4155726495361,6.37621862879147
CRTAP,11.767393700407,11.7904772052957,11.7755398578862,11.9684569139084,11.9517847671573,11.9446415796447
SUSD5,7.00425896819856,7.02594529192078,7.04488508360938,7.0205476187875,7.08213719209285,7.01242117299989
FBXL2,6.83018377706112,6.87052041709998,6.84208347192211,6.99964023104381,7.07599237861237,7.01639203642986
UBP1,11.333346393665,11.3533659620628,11.3521626315558,11.0107868814924,11.0342012571665,11.043501945129
CLASP2,10.899634201332,10.9278450650679,10.8809797754487,10.8914329978849,10.9098712937956,10.8913743755937
PDCD6IP,11.6489228799673,11.6731185322692,11.6710380220943,11.6010077618176,11.6093686009562,11.6412804886694
LRRFIP2,9.68861211832633,9.67035427631878,9.63171936205066,9.53975332149387,9.57126890398715,9.52479347255193
LOC152048,4.96456084119246,5.00187642257681,4.95472463035642,4.83018766683541,4.70455568825285,4.82019270013931
GOLGA4,11.2769431755787,11.2894727677103,11.2498142025723,11.1529042065502,11.1928626961602,11.2698894789069
CTDSPL,8.7712482768041,8.82221342563178,8.78699210457762,9.27007794753066,9.27625673005999,9.27348640661514
PLCD1,5.93679826858962,5.96084757533954,5.97867526259974,6.23330703620495,6.34423681862545,6.35629100145251
ACAA1,7.4308467565575,7.43020587555348,7.53200014350062,7.49679683259975,7.44527510347971,7.46663902085418
OXSR1,10.4002557900909,10.4146105286059,10.4253939888942,10.355689944275,10.3564597928709,10.3602614118886
ACVR2B,10.0900019031229,10.1529911625149,10.1283626764597,10.1809044161633,10.2269244831947,10.2082255525083
EXOG,7.36027927037837,7.35954916693873,7.37121216153445,7.31775392816769,7.3446203064978,7.33919837063722
WDR48,9.93525396307876,9.90431420249267,9.89687273110082,9.86180577459663,9.83695525346736,9.86952720159885
GORASP1,8.37749424933764,8.43815163528938,8.42361644106574,8.32071397415328,8.28249249082685,8.42273815039624
CSRNP1,7.41974622933905,7.33961286348947,7.37172506536482,7.81325523180043,7.83102271531063,7.75954313466251
SLC25A38,9.39746789556013,9.31870039815469,9.41124268480912,9.20741133227531,9.2259895775698,9.22173201733564
RPSA,13.4445811482892,13.4240625562794,13.484270911582,13.565243155473,13.5407638737895,13.5283493750509
SNORA6,4.24828796818917,4.22239831739372,4.32601483488824,4.08467433012401,4.17724864929569,4.21267624276996
SNORA62,4.35767627653211,4.36388243478919,4.44756167728286,4.33039439595466,4.36822689204682,4.50207778307337
EIF1B,10.4618624531187,10.4252370427674,10.4612842442008,10.1809000012507,10.1788742679595,10.1844898255053
RPL14,12.8719863094122,12.8628240265994,12.8807370375268,13.0263584361475,13.0133264868719,12.9879735912946
ZNF620,6.68699741393838,6.63123494543829,6.67167560723398,6.76791887429981,6.75176184505845,6.80275274822007
ZNF621,9.77248420596783,9.79852347274573,9.68465327675697,9.5912435480205,9.58484938657085,9.55946957391955
CTNNB1,11.9887017412157,11.9690672008912,11.9907677428892,12.0526392210288,12.0604785783891,12.0608032167233
ULK4,7.04234688701127,7.1141590037361,7.06906001036557,7.02293153995167,7.00753827309483,7.00230976260783
TRAK1,9.66719881917885,9.65450552992105,9.63164125016003,9.51489372546223,9.51031428025253,9.47962014206109
SEC22C,9.76731930438639,9.75174799990345,9.82649188453359,9.64694936927143,9.54406857716572,9.63605959709088
SS18L2,7.67026442767516,7.63917883229397,7.71853992525733,7.70546200931022,7.75079925782719,7.67778977290439
NKTR,10.7869138701187,10.8359296241613,10.8231648140277,10.9760593587062,11.0261577012418,11.0422456906699
LOC101928323,4.59818570656304,4.62135552438699,4.64082412108377,4.72297688738449,4.75255101759598,4.73429450205085
ZBTB47,8.34989988150384,8.36250900476812,8.38125753240788,8.0784826875017,8.03743779110494,8.02996479762754
HIGD1A,11.3901237615425,11.3739400190801,11.3728268887162,11.1335791720556,11.1191705621869,11.1526334988887
POMGNT2,7.28360118386552,7.26924042252827,7.31008615529695,7.50786679398821,7.49426033706139,7.49203404327626
SNRK,7.44755161080077,7.44825747468882,7.42053724722868,7.37660430484156,7.45880440880339,7.39587137548191
ANO10,7.09548998213758,7.19926599006757,7.23611061485947,7.41187870690197,7.4662880568783,7.46350174009129
ABHD5,7.75722958535032,7.73362114710174,7.67956526238721,7.56424532394557,7.55405356501936,7.53392940365719
TCAIM,8.84080860181628,8.82386380769861,8.78969832369854,8.97095158735844,8.84452708769166,8.96609920953792
ZNF445,9.61123726873669,9.63485704178297,9.60931930211334,9.74732907732815,9.79386770360195,9.77464280327266
ZNF852,6.93204789807252,7.01791160148634,6.96242702102635,6.96150343599736,6.98875798002675,7.04965723792801
ZNF35,7.48881346447282,7.52800593352747,7.5372020058262,7.19588748107678,7.30812776869697,7.36514944621737
KIAA1143,9.41981500896306,9.55095207176203,9.44169248361204,9.58780751800071,9.65142985277396,9.68197421915973
KIF15,8.30363416726957,8.22386594105864,8.20422043310349,8.77412152990421,8.73325487977879,8.76356127119637
ZDHHC3,10.2512584048234,10.2777870385268,10.2954244527173,10.3261687905913,10.3091820211877,10.2828733838173
EXOSC7,8.76653839031381,8.73902515430344,8.80004687519876,8.50243186194917,8.60906016362852,8.52290714728161
TMEM158,5.47398893200003,5.43229107345143,5.45171449803035,5.35268687526551,5.2340126683194,5.3383263548931
LARS2,9.57293902912543,9.61616676641035,9.62369738915281,9.61253839416201,9.69488125368122,9.64975873217145
LIMD1,9.26041511312517,9.24031351003034,9.24670556693284,9.12064985344309,9.10752709647893,9.05870149467263
SACM1L,9.94373501248045,9.9373692469065,9.90275951297745,9.7661508903329,9.70876517977893,9.76069009008221
LZTFL1,8.88304189814595,8.83407157346748,8.90770509428432,8.17406692758116,8.20735695173925,8.22158866052952
FYCO1,9.65360080703299,9.72530507457197,9.68908393792906,9.70907550919659,9.77762865205006,9.75970357959173
CCR1,11.2472204101777,11.241600393808,11.2841766594427,11.2984779398182,11.2615348887866,11.2924190300107
CCR5,5.53355317245077,5.51432241894978,5.55940658327058,5.50555694538343,5.5589910276534,5.44718449113943
ALS2CL,6.5168766436956,6.52003657904229,6.52689800325223,6.51669334455864,6.51000184953367,6.52027285839981
TMIE,6.32452141006041,6.26142759892314,6.36430037942111,6.01768956415427,6.06406419751217,6.00133165569532
PTH1R,5.13019947288527,5.12715242501546,5.16110659071579,5.05684041083001,5.04119180587548,5.04139111951284
CCDC12,8.86785448404774,8.77177592133559,8.81885815877524,8.79683588355134,8.78993874803898,8.7143662468273
NBEAL2,9.00356324024715,9.03983800264653,9.04116686591621,9.18978817457308,9.2242818338689,9.18968370971502
SETD2,10.8967493986212,11.0219453459856,10.9648863275047,10.8889632708369,10.8620507485306,10.8698143985811
KIF9-AS1,6.00608072973425,6.02612691321323,6.06556510876751,5.82136486183344,5.7398665786191,5.82889743069352
KIF9,5.91587713751475,5.9507559382593,5.98102854623886,5.75934342625025,5.82700828519072,5.81448256275344
KLHL18,8.66255126994862,8.68642502955254,8.64190369689731,8.52721854134541,8.54658824747149,8.56529064666776
PTPN23,9.39063028310557,9.49350219681211,9.52060031367555,9.48618269911214,9.53016921919066,9.49150192415214
SCAP,10.604500111067,10.5791360977476,10.5768773833754,10.5896015652688,10.5722319781481,10.5431299866851
ELP6,8.67073950244542,8.65978666878627,8.72278160446459,8.85829203959304,8.8207971273774,8.76030114863192
SMARCC1,11.756028773506,11.7941500890506,11.7685681735936,11.5892151490256,11.5777211257549,11.5966163632155
DHX30,10.8892443746914,10.9213610070248,10.9665911103017,11.0004389415034,11.0243435248196,11.0035478965889
MAP4,12.254591322634,12.3324294456795,12.3287682009402,12.1744280955669,12.2081374517513,12.1780226418773
CDC25A,9.17788119537295,9.14255981172747,9.1752801222357,9.42701089977256,9.32654632988911,9.39799211065094
ZNF589,8.27033919963224,8.28802533806029,8.25415717127358,8.56877759749441,8.58318048562181,8.56487208369392
FCF1P2,6.34254495440442,6.25866639683834,6.3723615826004,6.06793899846631,6.19223694055693,6.14583054537828
NME6,8.20968773257885,8.22209032580999,8.19482693404617,8.00687194209094,7.97562636722594,8.1260803357334
PLXNB1,7.34988658834055,7.46914303375016,7.41038641900891,7.49812140878984,7.47764383119649,7.49683338174984
CCDC51,8.47412013155997,8.38511273524932,8.47407124832887,8.2999630163337,8.37928980371986,8.32783809329115
TMA7,9.90060355964931,9.92049661696282,9.90119580169726,9.88261434686274,9.84183597140376,9.76784777111929
SHISA5,10.9536883569853,10.9478084262643,10.9690649551713,11.0367941623994,11.0163988448076,10.9555682840853
PFKFB4,7.77197232424253,7.67646849555866,7.60061220067481,9.01370856821525,8.87485298603424,8.83156701231505
COL7A1,7.01432729930216,7.06013318535941,7.05114830425857,6.99013058132174,6.95748442338755,7.01441899824255
UQCRC1,11.075644222832,11.0062746046903,11.0558961978289,11.191207361347,11.1640559056313,11.1418644406497
SLC26A6,8.56989419779065,8.52503708705489,8.58976430922457,9.0249788077494,9.02955810533377,9.02099105289177
CELSR3,10.1433085576979,10.2460631666359,10.2976390642353,10.4027251714861,10.475796098733,10.4719209819823
LINC02585,3.61126034344334,3.555728049707,3.54520938820453,3.50888846245833,3.53386506291536,3.50757169283254
NCKIPSD,8.15227624005528,8.15454018878275,8.15504445279051,8.49257822251827,8.47257427886899,8.50614335138767
IP6K2,10.3605400713895,10.2836419538143,10.3415827441202,10.6054283077829,10.5674205339561,10.5891862322219
PRKAR2A,10.8717222389861,10.8836526583632,10.9041738751742,10.6394264603441,10.6036867059154,10.5896852514138
SLC25A20,6.90570085977718,6.72237807864589,6.72078308280905,6.56164374238249,6.51855136105045,6.68269935127966
ARIH2OS,5.07074068891503,5.12140425960247,5.0887717183457,5.07370227353426,4.92455825304997,4.98317515703014
ARIH2,11.3408541350226,11.326425355937,11.3312251001245,11.0728385233895,11.034616258815,11.0467511979097
WDR6,10.7671918879037,10.8112845816372,10.7620463326991,10.9943123647416,10.9765589216578,10.9653024804311
DALRD3,7.53141726919811,7.44772455841627,7.57108774019347,7.59630617942746,7.65039117865909,7.60376376329463
NDUFAF3,9.88405351158248,9.84312018106953,9.90668795672511,9.83194211927923,9.84991067383349,9.76400989088528
IMPDH2,11.7049085951042,11.6504106264205,11.6979615895685,11.8875774548535,11.8681861829802,11.8324067591941
QRICH1,10.553310134989,10.5602230508222,10.5741443267536,10.5725075625081,10.5220413707746,10.5402671439672
QARS1,10.9904743992314,10.9799542962086,10.9779430466463,11.3423934882586,11.3308824799345,11.3413281402227
USP19,9.97591236074963,10.0459656976533,10.0469512930677,10.0932081760368,10.0803936261662,10.0956527087424
